Estado - Sigla,Municipio,Cep,Data_semana,mean,median,sum,std
SE,ARACAJU,49055-210,2023-02-13,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-02-20,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-02-27,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-03-06,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-03-13,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-03-20,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-03-27,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-04-03,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-04-17,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-04-24,4.77,4.77,4.77,
SE,ARACAJU,49055-210,2023-05-08,4.68,4.68,4.68,
SE,ARACAJU,49055-210,2023-05-15,4.68,4.68,4.68,
SE,ARACAJU,49055-210,2023-05-22,4.68,4.68,4.68,
SE,ARACAJU,49055-210,2023-05-29,4.68,4.68,4.68,
SE,ARACAJU,49055-210,2023-06-05,4.68,4.68,4.68,
SE,ARACAJU,49055-210,2023-06-19,4.68,4.68,4.68,
SE,ARACAJU,49055-210,2023-06-26,4.68,4.68,4.68,
SE,ARACAJU,49055-210,2023-07-03,4.99,4.99,4.99,
SE,ARACAJU,49055-210,2023-07-10,4.99,4.99,4.99,
SE,ARACAJU,49055-210,2023-07-17,4.99,4.99,4.99,
SE,ARACAJU,49055-210,2023-07-24,4.99,4.99,4.99,
SE,ARACAJU,49055-210,2023-07-31,4.99,4.99,4.99,
SE,ARACAJU,49055-210,2023-08-14,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-08-28,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-09-04,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-09-11,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-09-25,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-10-09,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-10-16,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-10-23,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-10-30,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-11-06,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-11-13,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-11-20,4.95,4.95,4.95,
SE,ARACAJU,49055-210,2023-11-27,5.19,5.19,5.19,
SE,ARACAJU,49055-210,2023-12-04,5.19,5.19,5.19,
SE,ARACAJU,49055-210,2023-12-11,5.19,5.19,5.19,
SE,ARACAJU,49055-210,2023-12-25,5.19,5.19,5.19,
SE,ARACAJU,49055-380,2023-01-02,5.09,5.09,5.09,
SE,ARACAJU,49055-380,2023-06-12,4.68,4.68,4.68,
SE,ARACAJU,49055-380,2023-06-26,4.68,4.68,4.68,
SE,ARACAJU,49075-370,2023-06-12,4.68,4.68,4.68,
SE,ARACAJU,49075-370,2023-06-26,4.68,4.68,4.68,
SE,ARACAJU,49075-370,2023-08-07,4.95,4.95,4.95,
SE,ARACAJU,49075-370,2023-11-06,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-01-09,5.09,5.09,5.09,
SE,ARACAJU,49092-545,2023-01-16,5.09,5.09,5.09,
SE,ARACAJU,49092-545,2023-01-23,5.09,5.09,5.09,
SE,ARACAJU,49092-545,2023-01-30,5.09,5.09,5.09,
SE,ARACAJU,49092-545,2023-02-06,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-02-13,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-02-27,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-03-06,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-03-13,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-03-20,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-03-27,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-04-03,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-04-10,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-04-17,4.77,4.77,4.77,
SE,ARACAJU,49092-545,2023-04-24,4.47,4.47,4.47,
SE,ARACAJU,49092-545,2023-05-08,4.68,4.68,4.68,
SE,ARACAJU,49092-545,2023-05-15,4.68,4.68,4.68,
SE,ARACAJU,49092-545,2023-05-22,4.68,4.68,4.68,
SE,ARACAJU,49092-545,2023-05-29,4.68,4.68,4.68,
SE,ARACAJU,49092-545,2023-06-05,4.68,4.68,4.68,
SE,ARACAJU,49092-545,2023-06-12,4.68,4.68,4.68,
SE,ARACAJU,49092-545,2023-06-19,4.68,4.68,4.68,
SE,ARACAJU,49092-545,2023-07-03,4.99,4.99,4.99,
SE,ARACAJU,49092-545,2023-07-17,4.99,4.99,4.99,
SE,ARACAJU,49092-545,2023-07-24,4.99,4.99,4.99,
SE,ARACAJU,49092-545,2023-07-31,4.99,4.99,4.99,
SE,ARACAJU,49092-545,2023-08-28,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-09-11,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-09-18,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-09-25,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-10-02,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-10-09,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-11-13,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-11-20,4.95,4.95,4.95,
SE,ARACAJU,49092-545,2023-11-27,5.19,5.19,5.19,
SE,ARACAJU,49092-545,2023-12-04,5.19,5.19,5.19,
SE,ARACAJU,49092-545,2023-12-11,5.19,5.19,5.19,
SE,ARACAJU,49092-545,2023-12-18,5.19,5.19,5.19,
SE,ARACAJU,49095-000,2023-01-02,5.09,5.09,10.18,0.0
SE,ARACAJU,49095-000,2023-01-09,5.09,5.09,10.18,0.0
SE,ARACAJU,49095-000,2023-01-16,5.09,5.09,5.09,
SE,ARACAJU,49095-000,2023-01-23,5.09,5.09,10.18,0.0
SE,ARACAJU,49095-000,2023-01-30,5.09,5.09,10.18,0.0
SE,ARACAJU,49095-000,2023-02-06,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-02-13,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-02-20,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-02-27,4.77,4.77,4.77,
SE,ARACAJU,49095-000,2023-03-06,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-03-13,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-03-20,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-03-27,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-04-03,4.77,4.77,9.54,0.0
SE,ARACAJU,49095-000,2023-04-10,4.77,4.77,4.77,
SE,ARACAJU,49095-000,2023-04-17,4.77,4.77,4.77,
SE,ARACAJU,49095-000,2023-04-24,4.77,4.77,4.77,
SE,ARACAJU,49095-000,2023-05-01,4.77,4.77,4.77,
SE,ARACAJU,49095-000,2023-05-08,4.68,4.68,4.68,
SE,ARACAJU,49095-000,2023-05-15,4.68,4.68,4.68,
SE,ARACAJU,49095-000,2023-05-22,4.68,4.68,4.68,
SE,ARACAJU,49095-000,2023-05-29,4.68,4.68,4.68,
SE,ARACAJU,49095-000,2023-06-05,4.68,4.68,4.68,
SE,ARACAJU,49095-000,2023-06-12,4.68,4.68,9.36,0.0
SE,ARACAJU,49095-000,2023-06-19,4.68,4.68,4.68,
SE,ARACAJU,49095-000,2023-06-26,4.68,4.68,9.36,0.0
SE,ARACAJU,49095-000,2023-07-03,4.99,4.99,9.98,0.0
SE,ARACAJU,49095-000,2023-07-10,4.99,4.99,4.99,
SE,ARACAJU,49095-000,2023-07-17,4.99,4.99,9.98,0.0
SE,ARACAJU,49095-000,2023-07-24,4.99,4.99,9.98,0.0
SE,ARACAJU,49095-000,2023-07-31,4.99,4.99,9.98,0.0
SE,ARACAJU,49095-000,2023-08-07,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-08-14,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-08-21,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-08-28,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-09-04,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-09-11,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-09-18,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-09-25,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-10-02,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-10-09,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-10-23,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-10-30,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-11-13,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-11-20,4.95,4.95,9.9,0.0
SE,ARACAJU,49095-000,2023-11-27,5.19,5.19,10.38,0.0
SE,ARACAJU,49095-000,2023-12-04,5.19,5.19,5.19,
SE,ARACAJU,49095-000,2023-12-18,5.19,5.19,10.38,0.0
SE,ARACAJU,49095-000,2023-12-25,5.19,5.19,10.38,0.0
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-01-16,5.12,5.12,5.12,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-01-23,5.12,5.12,5.12,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-01-30,5.12,5.12,5.12,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-02-13,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-02-20,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-02-27,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-03-06,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-03-13,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-03-20,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-03-27,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-04-03,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-04-10,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-04-17,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-04-24,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-05-01,4.77,4.77,4.77,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-05-08,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-05-15,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-05-22,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-05-29,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-06-05,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-06-12,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-06-19,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-06-26,4.68,4.68,4.68,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-07-03,4.99,4.99,4.99,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-07-10,4.99,4.99,4.99,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-07-17,4.99,4.99,4.99,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-07-24,4.99,4.99,4.99,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-07-31,4.99,4.99,4.99,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-08-07,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-08-21,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-08-28,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-09-04,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-09-11,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-09-18,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-09-25,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-10-02,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-10-09,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-10-23,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-10-30,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-11-06,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-11-13,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-11-20,4.95,4.95,4.95,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-11-27,5.19,5.19,5.19,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-12-04,5.19,5.19,5.19,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-12-11,5.19,5.19,5.19,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-12-18,5.19,5.19,5.19,
SE,NOSSA SENHORA DO SOCORRO,49160-000,2023-12-25,5.19,5.19,5.19,
SP,ARACATUBA,16070-030,2023-01-02,6.06,6.06,6.06,
SP,ARACATUBA,16070-030,2023-01-16,5.59,5.59,5.59,
SP,ARACATUBA,16070-030,2023-01-23,5.59,5.59,5.59,
SP,ARACATUBA,16070-030,2023-01-30,5.59,5.59,5.59,
SP,ARACATUBA,16070-030,2023-02-06,5.59,5.59,5.59,
SP,ARACATUBA,16070-030,2023-02-20,5.59,5.59,5.59,
SP,ARACATUBA,16070-030,2023-02-27,5.59,5.59,5.59,
SP,ARACATUBA,16070-030,2023-03-13,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-03-27,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-04-03,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-04-10,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-04-17,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-04-24,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-05-01,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-05-08,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-05-15,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-05-22,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-06-05,5.07,5.07,5.07,
SP,ARACATUBA,16070-030,2023-06-19,4.59,4.59,4.59,
SP,ARACATUBA,16070-030,2023-06-26,4.59,4.59,4.59,
SP,ARACATUBA,16070-030,2023-07-03,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-07-10,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-07-24,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-07-31,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-08-07,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-08-14,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-08-21,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-09-04,4.95,4.95,4.95,
SP,ARACATUBA,16070-030,2023-09-11,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-09-18,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-09-25,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-10-02,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-10-09,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-10-16,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-10-23,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-10-30,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-11-06,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-11-20,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-11-27,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-12-04,4.69,4.69,4.69,
SP,ARACATUBA,16070-030,2023-12-11,4.92,4.92,4.92,
SP,ARACATUBA,16070-030,2023-12-18,4.92,4.92,4.92,
SP,ARACATUBA,16070-030,2023-12-25,4.92,4.92,4.92,
SP,ARARAQUARA,14800-656,2023-01-02,5.46,5.46,5.46,
SP,ARARAQUARA,14800-656,2023-01-09,5.49,5.49,5.49,
SP,ARARAQUARA,14800-656,2023-01-16,5.46,5.46,5.46,
SP,ARARAQUARA,14800-656,2023-01-23,5.49,5.49,5.49,
SP,ARARAQUARA,14800-656,2023-01-30,5.46,5.46,5.46,
SP,ARARAQUARA,14800-656,2023-02-06,5.46,5.46,5.46,
SP,ARARAQUARA,14800-656,2023-03-20,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-03-27,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-04-10,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-04-17,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-04-24,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-05-01,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-05-08,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-05-15,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-05-22,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-05-29,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-06-05,5.06,5.06,5.06,
SP,ARARAQUARA,14800-656,2023-06-12,4.6,4.6,4.6,
SP,ARARAQUARA,14800-656,2023-06-19,4.5,4.5,4.5,
SP,ARARAQUARA,14800-656,2023-06-26,4.5,4.5,4.5,
SP,ARARAQUARA,14800-656,2023-07-03,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-07-10,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-07-17,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-07-24,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-07-31,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-08-07,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-08-14,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-08-21,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-08-28,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-09-04,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-09-11,4.9,4.9,4.9,
SP,ARARAQUARA,14800-656,2023-09-18,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-09-25,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-10-02,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-10-09,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-10-16,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-10-30,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-11-06,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-11-27,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-12-04,4.69,4.69,4.69,
SP,ARARAQUARA,14800-656,2023-12-18,4.99,4.99,4.99,
SP,ARARAQUARA,14800-656,2023-12-25,4.99,4.99,4.99,
SP,ARARAQUARA,14802-300,2023-01-02,5.55,5.55,5.55,
SP,ARARAQUARA,14802-300,2023-01-16,5.55,5.55,5.55,
SP,ARARAQUARA,14802-300,2023-01-23,5.55,5.55,5.55,
SP,ARARAQUARA,14802-300,2023-01-30,5.55,5.55,5.55,
SP,ARARAQUARA,14802-300,2023-02-06,5.55,5.55,5.55,
SP,ARARAQUARA,14802-300,2023-03-20,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-03-27,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-04-10,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-04-24,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-05-15,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-05-29,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-06-05,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-06-12,5.09,5.09,5.09,
SP,ARARAQUARA,14802-300,2023-07-17,4.59,4.59,4.59,
SP,ARARAQUARA,14802-300,2023-10-09,4.69,4.69,4.69,
SP,ARARAQUARA,14802-300,2023-10-30,4.69,4.69,4.69,
SP,ARARAQUARA,14802-300,2023-11-27,4.69,4.69,4.69,
SP,ARARAS,13600-000,2023-07-10,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-07-17,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-07-24,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-07-31,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-08-07,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-08-14,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-08-21,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-08-28,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-09-04,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-09-11,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-09-18,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-09-25,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-10-02,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-10-09,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-10-16,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-10-23,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-10-30,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-11-06,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-11-13,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-11-20,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-11-27,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-12-04,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-12-11,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-12-18,4.99,4.99,4.99,
SP,ARARAS,13600-000,2023-12-25,4.99,4.99,4.99,
SP,BARUERI,06420-390,2023-01-02,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-01-09,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-01-16,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-01-23,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-01-30,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-02-06,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-02-13,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-02-20,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-02-27,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-03-06,5.99,5.99,5.99,
SP,BARUERI,06420-390,2023-03-13,4.99,4.99,4.99,
SP,BARUERI,06420-390,2023-03-20,4.99,4.99,4.99,
SP,BARUERI,06420-390,2023-03-27,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-04-03,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-04-10,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-04-17,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-04-24,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-05-01,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-05-08,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-05-15,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-05-22,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-06-05,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-06-12,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-06-19,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-06-26,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-07-17,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-07-24,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-07-31,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-08-07,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-08-14,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-08-21,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-08-28,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-09-04,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-09-11,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-09-18,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-09-25,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-10-09,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-10-16,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-10-23,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-10-30,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-11-06,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-11-13,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-11-20,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-11-27,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-12-11,3.99,3.99,3.99,
SP,BARUERI,06420-390,2023-12-18,4.29,4.29,4.29,
SP,BARUERI,06420-390,2023-12-25,4.29,4.29,4.29,
SP,BARUERI,06454-000,2023-01-02,5.99,5.99,5.99,
SP,BARUERI,06454-000,2023-01-16,5.99,5.99,5.99,
SP,BARUERI,06454-000,2023-01-23,5.99,5.99,5.99,
SP,BARUERI,06454-000,2023-01-30,5.99,5.99,5.99,
SP,BARUERI,06454-000,2023-02-06,5.99,5.99,5.99,
SP,BARUERI,06454-000,2023-02-13,5.99,5.99,5.99,
SP,BARUERI,06454-000,2023-03-06,5.99,5.99,5.99,
SP,BARUERI,06454-000,2023-03-13,4.99,4.99,4.99,
SP,BARUERI,06454-000,2023-03-20,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-03-27,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-04-10,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-04-17,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-04-24,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-05-01,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-05-15,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-06-05,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-06-12,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-06-19,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-06-26,3.99,3.99,3.99,
SP,BARUERI,06454-000,2023-07-03,4.29,4.29,4.29,
SP,BARUERI,06454-000,2023-07-10,4.29,4.29,4.29,
SP,BARUERI,06454-000,2023-07-24,4.29,4.29,4.29,
SP,BARUERI,06454-000,2023-07-31,4.29,4.29,4.29,
SP,BARUERI,06454-000,2023-08-07,4.29,4.29,4.29,
SP,BARUERI,06454-000,2023-08-14,4.29,4.29,4.29,
